text,rating,review_date,verified_purchase,helpful_votes,label
This is a customer review for MBJ Women's Solid Short Sleeve Boat Neck V . The product was rated 4.6 stars.,4.6,2025-01-06 22:11:49.770789,True,10,high_quality
This is a customer review for MBJ Women's Solid Short Sleeve Boat Neck V . The product was rated 3.3 stars.,3.3,2025-03-08 22:11:49.770798,True,1,low_quality
This is a customer review for MBJ Women's Solid Short Sleeve Boat Neck V . The product was rated 2.3 stars.,2.3,2025-01-23 22:11:49.770805,True,8,low_quality
This is a customer review for MBJ Women's Solid Short Sleeve Boat Neck V . The product was rated 4.2 stars.,4.2,2025-09-30 22:11:49.770813,False,19,low_quality
This is a customer review for MBJ Women's Solid Short Sleeve Boat Neck V . The product was rated 2.4 stars.,2.4,2025-03-23 22:11:49.770821,True,9,low_quality
This is a customer review for MBJ Women's Solid Short Sleeve Boat Neck V . The product was rated 1.6 stars.,1.6,2025-09-26 22:11:49.770828,False,1,low_quality
This is a customer review for MBJ Women's Solid Short Sleeve Boat Neck V . The product was rated 2.7 stars.,2.7,2025-07-21 22:11:49.770836,True,16,low_quality
This is a customer review for MBJ Women's Solid Short Sleeve Boat Neck V . The product was rated 2.9 stars.,2.9,2025-11-04 22:11:49.770843,False,9,low_quality
This is a customer review for MBJ Women's Solid Short Sleeve Boat Neck V . The product was rated 3.0 stars.,3.0,2025-02-06 22:11:49.770851,True,7,low_quality
This is a customer review for MBJ Women's Solid Short Sleeve Boat Neck V . The product was rated 4.7 stars.,4.7,2025-12-07 22:11:49.770859,True,11,high_quality
This is a customer review for MBJ Women's Solid Short Sleeve Boat Neck V . The product was rated 3.1 stars.,3.1,2025-05-24 22:11:49.770867,False,5,low_quality
This is a customer review for MBJ Women's Solid Short Sleeve Boat Neck V . The product was rated 4.4 stars.,4.4,2025-04-15 22:11:49.770874,False,8,low_quality
This is a customer review for MBJ Women's Solid Short Sleeve Boat Neck V . The product was rated 1.7 stars.,1.7,2025-05-22 22:11:49.770882,False,19,low_quality
This is a customer review for MBJ Women's Solid Short Sleeve Boat Neck V . The product was rated 3.4 stars.,3.4,2025-10-07 22:11:49.770889,False,4,low_quality
This is a customer review for MBJ Women's Solid Short Sleeve Boat Neck V . The product was rated 3.6 stars.,3.6,2025-12-12 22:11:49.770897,False,15,low_quality
This is a customer review for MBJ Women's Solid Short Sleeve Boat Neck V . The product was rated 3.2 stars.,3.2,2025-09-05 22:11:49.770904,False,14,low_quality
This is a customer review for MBJ Women's Solid Short Sleeve Boat Neck V . The product was rated 3.8 stars.,3.8,2025-10-06 22:11:49.770911,True,13,low_quality
This is a customer review for MBJ Women's Solid Short Sleeve Boat Neck V . The product was rated 2.0 stars.,2.0,2025-09-05 22:11:49.770918,False,11,low_quality
This is a customer review for MBJ Women's Solid Short Sleeve Boat Neck V . The product was rated 1.0 stars.,1.0,2025-01-09 22:11:49.770925,False,20,low_quality
This is a customer review for MBJ Women's Solid Short Sleeve Boat Neck V . The product was rated 3.3 stars.,3.3,2025-12-20 22:11:49.770936,False,18,low_quality
This is a customer review for MBJ Women's Solid Short Sleeve Boat Neck V . The product was rated 1.4 stars.,1.4,2025-10-10 22:11:49.770943,True,7,low_quality
This is a customer review for MBJ Women's Solid Short Sleeve Boat Neck V . The product was rated 2.5 stars.,2.5,2025-04-04 22:11:49.770951,True,3,low_quality
This is a customer review for MBJ Women's Solid Short Sleeve Boat Neck V . The product was rated 1.6 stars.,1.6,2025-08-31 22:11:49.770961,True,4,low_quality
This is a customer review for MBJ Women's Solid Short Sleeve Boat Neck V . The product was rated 1.9 stars.,1.9,2025-09-03 22:11:49.770969,False,11,low_quality
This is a customer review for MBJ Women's Solid Short Sleeve Boat Neck V . The product was rated 3.4 stars.,3.4,2025-10-16 22:11:49.770977,False,3,low_quality
This is a customer review for Opna Women's Short Sleeve Moisture. The product was rated 2.3 stars.,2.3,2025-07-16 22:11:49.770985,True,20,low_quality
This is a customer review for Opna Women's Short Sleeve Moisture. The product was rated 3.4 stars.,3.4,2025-05-05 22:11:49.770996,True,13,low_quality
This is a customer review for Opna Women's Short Sleeve Moisture. The product was rated 3.9 stars.,3.9,2025-08-02 22:11:49.771003,True,8,low_quality
This is a customer review for Opna Women's Short Sleeve Moisture. The product was rated 2.7 stars.,2.7,2025-12-04 22:11:49.771010,False,0,low_quality
This is a customer review for Opna Women's Short Sleeve Moisture. The product was rated 3.7 stars.,3.7,2025-09-18 22:11:49.771018,False,10,low_quality
This is a customer review for Opna Women's Short Sleeve Moisture. The product was rated 3.5 stars.,3.5,2025-11-01 22:11:49.771025,False,1,low_quality
This is a customer review for Opna Women's Short Sleeve Moisture. The product was rated 1.9 stars.,1.9,2025-03-24 22:11:49.771033,False,5,low_quality
This is a customer review for Opna Women's Short Sleeve Moisture. The product was rated 2.7 stars.,2.7,2025-07-31 22:11:49.771042,True,16,low_quality
This is a customer review for Opna Women's Short Sleeve Moisture. The product was rated 1.9 stars.,1.9,2025-11-09 22:11:49.771050,True,3,low_quality
This is a customer review for Opna Women's Short Sleeve Moisture. The product was rated 3.5 stars.,3.5,2025-12-10 22:11:49.771057,True,6,low_quality
This is a customer review for Opna Women's Short Sleeve Moisture. The product was rated 1.0 stars.,1.0,2025-12-28 22:11:49.771065,False,10,low_quality
This is a customer review for Opna Women's Short Sleeve Moisture. The product was rated 3.0 stars.,3.0,2025-09-06 22:11:49.771072,False,7,low_quality
This is a customer review for Opna Women's Short Sleeve Moisture. The product was rated 3.9 stars.,3.9,2025-11-09 22:11:49.771079,True,10,low_quality
This is a customer review for Opna Women's Short Sleeve Moisture. The product was rated 3.7 stars.,3.7,2025-11-06 22:11:49.771086,True,20,low_quality
This is a customer review for Opna Women's Short Sleeve Moisture. The product was rated 3.1 stars.,3.1,2025-08-27 22:11:49.771097,False,8,low_quality
This is a customer review for Opna Women's Short Sleeve Moisture. The product was rated 4.1 stars.,4.1,2025-10-29 22:11:49.771105,False,9,low_quality
This is a customer review for Opna Women's Short Sleeve Moisture. The product was rated 1.8 stars.,1.8,2025-09-29 22:11:49.771113,True,17,low_quality
This is a customer review for Opna Women's Short Sleeve Moisture. The product was rated 3.0 stars.,3.0,2025-02-21 22:11:49.771121,False,10,low_quality
This is a customer review for Opna Women's Short Sleeve Moisture. The product was rated 2.8 stars.,2.8,2025-04-04 22:11:49.771128,True,10,low_quality
This is a customer review for Opna Women's Short Sleeve Moisture. The product was rated 2.4 stars.,2.4,2025-11-18 22:11:49.771136,True,20,low_quality
This is a customer review for Opna Women's Short Sleeve Moisture. The product was rated 1.7 stars.,1.7,2025-02-25 22:11:49.771144,True,5,low_quality
This is a customer review for Opna Women's Short Sleeve Moisture. The product was rated 1.2 stars.,1.2,2025-11-23 22:11:49.771152,True,7,low_quality
This is a customer review for Opna Women's Short Sleeve Moisture. The product was rated 1.6 stars.,1.6,2025-03-11 22:11:49.771159,False,10,low_quality
This is a customer review for Opna Women's Short Sleeve Moisture. The product was rated 3.1 stars.,3.1,2025-07-16 22:11:49.771167,True,8,low_quality
This is a customer review for Opna Women's Short Sleeve Moisture. The product was rated 2.8 stars.,2.8,2025-02-15 22:11:49.771174,False,13,low_quality
This is a customer review for Opna Women's Short Sleeve Moisture. The product was rated 3.0 stars.,3.0,2025-04-13 22:11:49.771182,False,18,low_quality
This is a customer review for Opna Women's Short Sleeve Moisture. The product was rated 3.0 stars.,3.0,2025-10-22 22:11:49.771190,False,6,low_quality
This is a customer review for Opna Women's Short Sleeve Moisture. The product was rated 3.2 stars.,3.2,2025-10-03 22:11:49.771197,True,11,low_quality
This is a customer review for Opna Women's Short Sleeve Moisture. The product was rated 1.9 stars.,1.9,2025-01-21 22:11:49.771208,False,11,low_quality
This is a customer review for Opna Women's Short Sleeve Moisture. The product was rated 1.1 stars.,1.1,2025-01-22 22:11:49.771216,True,1,low_quality
This is a customer review for Opna Women's Short Sleeve Moisture. The product was rated 2.2 stars.,2.2,2025-12-23 22:11:49.771224,True,15,low_quality
This is a customer review for Opna Women's Short Sleeve Moisture. The product was rated 2.7 stars.,2.7,2025-12-29 22:11:49.771232,True,17,low_quality
This is a customer review for Opna Women's Short Sleeve Moisture. The product was rated 2.2 stars.,2.2,2025-04-24 22:11:49.771239,True,6,low_quality
This is a customer review for Opna Women's Short Sleeve Moisture. The product was rated 2.4 stars.,2.4,2025-11-07 22:11:49.771253,True,12,low_quality
This is a customer review for Opna Women's Short Sleeve Moisture. The product was rated 4.8 stars.,4.8,2025-03-17 22:11:49.771261,True,16,high_quality
This is a customer review for Opna Women's Short Sleeve Moisture. The product was rated 5.0 stars.,5.0,2025-07-07 22:11:49.771269,True,13,high_quality
This is a customer review for Opna Women's Short Sleeve Moisture. The product was rated 2.5 stars.,2.5,2025-06-07 22:11:49.771277,True,17,low_quality
This is a customer review for Opna Women's Short Sleeve Moisture. The product was rated 1.7 stars.,1.7,2025-12-22 22:11:49.771285,True,5,low_quality
This is a customer review for Opna Women's Short Sleeve Moisture. The product was rated 2.6 stars.,2.6,2025-09-30 22:11:49.771292,True,20,low_quality
This is a customer review for Opna Women's Short Sleeve Moisture. The product was rated 1.3 stars.,1.3,2025-03-23 22:11:49.771303,True,11,low_quality
This is a customer review for Opna Women's Short Sleeve Moisture. The product was rated 3.9 stars.,3.9,2025-02-24 22:11:49.771311,True,16,low_quality
This is a customer review for Opna Women's Short Sleeve Moisture. The product was rated 4.5 stars.,4.5,2025-05-30 22:11:49.771319,False,17,low_quality
This is a customer review for Opna Women's Short Sleeve Moisture. The product was rated 2.0 stars.,2.0,2025-11-26 22:11:49.771326,True,15,low_quality
This is a customer review for Opna Women's Short Sleeve Moisture. The product was rated 4.7 stars.,4.7,2025-12-05 22:11:49.771333,False,20,low_quality
This is a customer review for Opna Women's Short Sleeve Moisture. The product was rated 1.5 stars.,1.5,2025-12-25 22:11:49.771341,True,19,low_quality
This is a customer review for Opna Women's Short Sleeve Moisture. The product was rated 4.4 stars.,4.4,2025-06-22 22:11:49.771349,False,9,low_quality
This is a customer review for Opna Women's Short Sleeve Moisture. The product was rated 1.3 stars.,1.3,2025-04-24 22:11:49.771356,True,6,low_quality
This is a customer review for Opna Women's Short Sleeve Moisture. The product was rated 4.5 stars.,4.5,2025-10-14 22:11:49.771364,False,14,low_quality
This is a customer review for Opna Women's Short Sleeve Moisture. The product was rated 3.4 stars.,3.4,2025-01-04 22:11:49.771372,False,13,low_quality
This is a customer review for Opna Women's Short Sleeve Moisture. The product was rated 3.1 stars.,3.1,2025-01-02 22:11:49.771380,False,10,low_quality
This is a customer review for DANVOUY Womens T Shirt Casual Cotton Short. The product was rated 3.5 stars.,3.5,2025-05-16 22:11:49.771388,False,20,low_quality
This is a customer review for DANVOUY Womens T Shirt Casual Cotton Short. The product was rated 4.5 stars.,4.5,2025-03-25 22:11:49.771396,True,7,high_quality
This is a customer review for DANVOUY Womens T Shirt Casual Cotton Short. The product was rated 3.8 stars.,3.8,2025-05-21 22:11:49.771404,False,9,low_quality
This is a customer review for DANVOUY Womens T Shirt Casual Cotton Short. The product was rated 2.2 stars.,2.2,2025-12-07 22:11:49.771415,True,0,low_quality
This is a customer review for DANVOUY Womens T Shirt Casual Cotton Short. The product was rated 4.0 stars.,4.0,2025-12-12 22:11:49.771423,True,15,high_quality
This is a customer review for DANVOUY Womens T Shirt Casual Cotton Short. The product was rated 1.2 stars.,1.2,2025-12-06 22:11:49.771430,False,2,low_quality
This is a customer review for DANVOUY Womens T Shirt Casual Cotton Short. The product was rated 4.6 stars.,4.6,2025-12-03 22:11:49.771438,True,18,high_quality
This is a customer review for DANVOUY Womens T Shirt Casual Cotton Short. The product was rated 3.9 stars.,3.9,2025-11-08 22:11:49.771445,True,7,low_quality
This is a customer review for DANVOUY Womens T Shirt Casual Cotton Short. The product was rated 1.3 stars.,1.3,2025-06-24 22:11:49.771453,False,16,low_quality
This is a customer review for DANVOUY Womens T Shirt Casual Cotton Short. The product was rated 2.5 stars.,2.5,2025-11-11 22:11:49.771460,False,18,low_quality
This is a customer review for DANVOUY Womens T Shirt Casual Cotton Short. The product was rated 3.3 stars.,3.3,2025-01-23 22:11:49.771468,True,6,low_quality
This is a customer review for DANVOUY Womens T Shirt Casual Cotton Short. The product was rated 1.5 stars.,1.5,2025-08-01 22:11:49.771476,True,4,low_quality
This is a customer review for DANVOUY Womens T Shirt Casual Cotton Short. The product was rated 2.8 stars.,2.8,2025-01-20 22:11:49.771483,True,5,low_quality
This is a customer review for DANVOUY Womens T Shirt Casual Cotton Short. The product was rated 3.8 stars.,3.8,2025-12-24 22:11:49.771491,False,16,low_quality
This is a customer review for DANVOUY Womens T Shirt Casual Cotton Short. The product was rated 4.9 stars.,4.9,2025-07-13 22:11:49.771498,False,5,low_quality
This is a customer review for DANVOUY Womens T Shirt Casual Cotton Short. The product was rated 4.5 stars.,4.5,2025-04-28 22:11:49.771506,False,4,low_quality
This is a customer review for DANVOUY Womens T Shirt Casual Cotton Short. The product was rated 4.2 stars.,4.2,2025-08-26 22:11:49.771514,False,13,low_quality
This is a customer review for DANVOUY Womens T Shirt Casual Cotton Short. The product was rated 4.6 stars.,4.6,2025-01-13 22:11:49.771521,True,18,high_quality
This is a customer review for DANVOUY Womens T Shirt Casual Cotton Short. The product was rated 2.3 stars.,2.3,2025-05-17 22:11:49.771529,True,2,low_quality
This is a customer review for DANVOUY Womens T Shirt Casual Cotton Short. The product was rated 3.7 stars.,3.7,2025-10-12 22:11:49.771536,False,12,low_quality
This is a customer review for DANVOUY Womens T Shirt Casual Cotton Short. The product was rated 4.3 stars.,4.3,2025-08-27 22:11:49.771544,False,8,low_quality
This is a customer review for DANVOUY Womens T Shirt Casual Cotton Short. The product was rated 4.5 stars.,4.5,2025-12-02 22:11:49.771551,False,6,low_quality
This is a customer review for DANVOUY Womens T Shirt Casual Cotton Short. The product was rated 1.1 stars.,1.1,2025-04-16 22:11:49.771563,False,7,low_quality
This is a customer review for DANVOUY Womens T Shirt Casual Cotton Short. The product was rated 2.0 stars.,2.0,2025-02-22 22:11:49.771574,False,0,low_quality
This is a customer review for DANVOUY Womens T Shirt Casual Cotton Short. The product was rated 3.4 stars.,3.4,2025-03-09 22:11:49.771582,True,10,low_quality
This is a customer review for DANVOUY Womens T Shirt Casual Cotton Short. The product was rated 2.7 stars.,2.7,2025-07-10 22:11:49.771589,False,17,low_quality
This is a customer review for DANVOUY Womens T Shirt Casual Cotton Short. The product was rated 2.2 stars.,2.2,2025-11-12 22:11:49.771597,True,17,low_quality
This is a customer review for DANVOUY Womens T Shirt Casual Cotton Short. The product was rated 4.2 stars.,4.2,2025-06-16 22:11:49.771604,False,12,low_quality
This is a customer review for DANVOUY Womens T Shirt Casual Cotton Short. The product was rated 3.6 stars.,3.6,2025-07-11 22:11:49.771612,False,2,low_quality
This is a customer review for DANVOUY Womens T Shirt Casual Cotton Short. The product was rated 4.1 stars.,4.1,2025-11-28 22:11:49.771619,False,8,low_quality
This is a customer review for DANVOUY Womens T Shirt Casual Cotton Short. The product was rated 4.1 stars.,4.1,2025-12-07 22:11:49.771627,False,10,low_quality
This is a customer review for DANVOUY Womens T Shirt Casual Cotton Short. The product was rated 1.7 stars.,1.7,2025-03-29 22:11:49.771635,True,2,low_quality
This is a customer review for DANVOUY Womens T Shirt Casual Cotton Short. The product was rated 3.3 stars.,3.3,2025-07-22 22:11:49.771642,False,20,low_quality
This is a customer review for DANVOUY Womens T Shirt Casual Cotton Short. The product was rated 1.4 stars.,1.4,2025-04-12 22:11:49.771650,False,8,low_quality
This is a customer review for DANVOUY Womens T Shirt Casual Cotton Short. The product was rated 4.9 stars.,4.9,2025-08-02 22:11:49.771657,True,3,low_quality
This is a customer review for DANVOUY Womens T Shirt Casual Cotton Short. The product was rated 2.9 stars.,2.9,2025-02-01 22:11:49.771665,True,13,low_quality
This is a customer review for DANVOUY Womens T Shirt Casual Cotton Short. The product was rated 3.7 stars.,3.7,2025-05-18 22:11:49.771672,True,10,low_quality
This is a customer review for DANVOUY Womens T Shirt Casual Cotton Short. The product was rated 4.6 stars.,4.6,2025-01-10 22:11:49.771680,True,18,high_quality
This is a customer review for DANVOUY Womens T Shirt Casual Cotton Short. The product was rated 4.0 stars.,4.0,2025-10-23 22:11:49.771688,True,12,high_quality
This is a customer review for DANVOUY Womens T Shirt Casual Cotton Short. The product was rated 1.7 stars.,1.7,2025-05-21 22:11:49.771696,True,19,low_quality
This is a customer review for DANVOUY Womens T Shirt Casual Cotton Short. The product was rated 1.7 stars.,1.7,2025-02-17 22:11:49.771703,False,10,low_quality
This is a customer review for DANVOUY Womens T Shirt Casual Cotton Short. The product was rated 3.4 stars.,3.4,2025-08-01 22:11:49.771711,False,3,low_quality
This is a customer review for DANVOUY Womens T Shirt Casual Cotton Short. The product was rated 2.1 stars.,2.1,2025-03-30 22:11:49.771722,False,11,low_quality
This is a customer review for DANVOUY Womens T Shirt Casual Cotton Short. The product was rated 3.8 stars.,3.8,2025-01-10 22:11:49.771729,True,10,low_quality
This is a customer review for DANVOUY Womens T Shirt Casual Cotton Short. The product was rated 4.5 stars.,4.5,2025-08-30 22:11:49.771737,True,13,high_quality
This is a customer review for DANVOUY Womens T Shirt Casual Cotton Short. The product was rated 1.3 stars.,1.3,2025-06-05 22:11:49.771745,True,1,low_quality
This is a customer review for DANVOUY Womens T Shirt Casual Cotton Short. The product was rated 4.2 stars.,4.2,2025-12-09 22:11:49.771752,True,6,high_quality
This is a customer review for DANVOUY Womens T Shirt Casual Cotton Short. The product was rated 2.5 stars.,2.5,2025-11-02 22:11:49.771763,True,9,low_quality
This is a customer review for DANVOUY Womens T Shirt Casual Cotton Short. The product was rated 4.8 stars.,4.8,2025-03-20 22:11:49.771774,False,11,low_quality
This is a customer review for DANVOUY Womens T Shirt Casual Cotton Short. The product was rated 2.6 stars.,2.6,2025-02-11 22:11:49.771782,True,10,low_quality
